link,price,area,rooms,floor,floors_in_building,year_built,building_type,building_material,heating,market,finishing,elevator,balcony/garden,parking,city,district,region
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-37m2-balkon-bezposrednio-ID4yM28,431055,37.12,2.0,1,6.0,2026.0,block,reinforced_concrete,urban,PRIMARY,to_completion,1,1,1,rzeszow,,podkarpackie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-51m2-2-balkony-ID4ugQj,723000,51.91,3.0,2,3.0,2026.0,,,,PRIMARY,to_completion,1,1,1,piastow,,mazowieckie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-55m2-balkon-ID4yvBh,701307,55.71,3.0,1,3.0,2027.0,block,,other,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-69m2-loggia-bez-prowizji-ID4uhSK,906165,69.15,3.0,1,4.0,2026.0,,,,PRIMARY,to_completion,1,0,1,krakow,,malopolskie
https://www.otodom.pl/hpr/pl/oferta/5-pokojowe-mieszkanie-143m2-loggia-ID4unhn,2590020,143.89,5.0,higher_10,16.0,2026.0,,,,PRIMARY,to_completion,1,0,1,katowice,Bogucice,slaskie
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-29m2-taras-bezposrednio-ID4uaiN,348908,29.32,1.0,2,5.0,2027.0,,,,PRIMARY,to_completion,1,1,1,gliwice,pl. Piastów,slaskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-68m2-balkon-ID4ui6f,1466085,68.19,3.0,1,7.0,2023.0,,,,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/zakatek-lokietka-mieszkanie-2-pok-b7-ID4tXRi,236118,34.22,2.0,0,1.0,2027.0,block,,gas,PRIMARY,to_completion,0,1,1,czersk,ul. Władysława Łokietka,pomorskie
https://www.otodom.pl/pl/oferta/penthouse-premium-taras-park-kosciuszki-ID4rg7P,2541231,121.59,4.0,4,4.0,2025.0,block,,other,PRIMARY,to_completion,1,1,1,katowice,Śródmieście,slaskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-54m2-ogrodek-bezposrednio-ID4vuRj,644000,54.45,3.0,1,1.0,2026.0,,,,PRIMARY,to_completion,0,1,0,piaseczno,Trzeciakowskich,mazowieckie
https://www.otodom.pl/pl/oferta/gajowa-mieszkanie-3-pok-a-40-ID4ynHN,699540,65.5,3.0,2,6.0,2026.0,block,,,PRIMARY,to_completion,1,1,1,bydgoszcz,Bartodzieje,kujawsko-pomorskie
https://www.otodom.pl/pl/oferta/nova-ceramiczna-mieszkanie-3-pok-a7-ID4yjuk,512730,56.97,3.0,1,6.0,2027.0,block,reinforced_concrete,urban,PRIMARY,to_completion,0,1,1,rzeszow,,podkarpackie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-65m2-balkon-bez-prowizji-ID4xpVy,740037,65.49,3.0,1,5.0,2027.0,block,,,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/pod-jeleniami-mieszkanie-2-pok-a1-4-2-ID4tDI7,371681,33.82,2.0,4,4.0,2026.0,block,,other,PRIMARY,to_completion,1,1,1,jelenia-gora,,dolnoslaskie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-76m2-ogrodek-bez-prowizji-ID4ujhl,871092,76.1,4.0,0,5.0,2026.0,,,,PRIMARY,to_completion,1,1,1,wroclaw,,dolnoslaskie
https://www.otodom.pl/pl/oferta/panoramiqa-mieszkanie-2-pok-d-11-004-ID4siJ9,574000,45.72,2.0,higher_10,17.0,2024.0,block,,other,PRIMARY,to_completion,1,0,1,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-35m2-balkon-bez-prowizji-ID4vIVD,355731,35.86,2.0,1,2.0,2027.0,apartment,,urban,PRIMARY,to_completion,1,1,1,rumia,ul. Kosynierów,pomorskie
https://www.otodom.pl/pl/oferta/5-pokojowe-mieszkanie-143m2-loggia-ID4unhn,2590020,143.89,5.0,higher_10,16.0,2026.0,,,,PRIMARY,to_completion,1,0,1,katowice,Bogucice,slaskie
https://www.otodom.pl/pl/oferta/osiedle-linea-mieszkanie-2-pok-b-lg-7-15-ID4wN7z,434537,54.17,2.0,2,2.0,2026.0,,,other,PRIMARY,to_completion,0,1,1,buk,Osiedle Linea | mieszkanie 2-pok. | B_L​G_7_15,wielkopolskie
https://www.otodom.pl/pl/oferta/ivy-by-blockhaus-mieszkanie-2-pok-a-09-ID4v6KK,505440,56.16,2.0,2,4.0,2026.0,apartment,breezeblock,,PRIMARY,to_completion,0,1,1,mikolow,,slaskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-61m2-balkon-ID4yTDc,730991,61.76,3.0,3,5.0,,,,,PRIMARY,to_completion,1,1,1,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-52m2-balkon-5-39-10-88m2-ID4uhng,1118150,52.25,3.0,1,5.0,2025.0,,,,PRIMARY,to_completion,1,1,1,warszawa,Mokotów,mazowieckie
https://www.otodom.pl/pl/oferta/smetna-garden-mieszkanie-4-pok-15-ID4xzit,1214283,76.37,4.0,1,2.0,2025.0,block,,,PRIMARY,to_completion,0,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-72m2-loggia-bezposrednio-ID4ui6h,1562882,72.2,3.0,2,7.0,2024.0,,,,PRIMARY,to_completion,1,0,1,sopot,ul. 23 Marca,pomorskie
https://www.otodom.pl/pl/oferta/swpdl-prezentacja-7-8-grudzien-ID4zcZ8,606606,61.0,3.0,3,18.0,,block,concrete_plate,urban,SECONDARY,,1,1,0,gdansk,,pomorskie
https://www.otodom.pl/pl/oferta/fokus-bielany-mieszkanie-4-pok-24-ID4xSst,1232853,95.57,4.0,3,3.0,2028.0,block,,gas,PRIMARY,to_completion,1,1,1,bielany-wroclawskie,,dolnoslaskie
https://www.otodom.pl/pl/oferta/osiedle-debowy-park-mieszkanie-3-pok-f26-ID4wAqu,454000,56.75,3.0,2,4.0,2023.0,block,,urban,PRIMARY,to_completion,1,1,1,siemianowice-slaskie,,slaskie
https://www.otodom.pl/pl/oferta/plaza-city-6-9-prywatne-ogrodki-ID4wYt7,440518,59.13,3.0,0,4.0,2025.0,block,,other,PRIMARY,to_completion,1,1,1,czestochowa,,slaskie
https://www.otodom.pl/pl/oferta/apartamenty-balonowa-mieszkanie-2-pok-13-ID4vgng,451737,45.63,2.0,1,4.0,2026.0,block,,urban,PRIMARY,to_completion,1,1,1,lodz,,lodzkie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-36m2-ogrodek-bez-prowizji-ID4ucjZ,719000,36.44,2.0,0,2.0,2026.0,,,,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-32m2-balkon-bez-prowizji-ID4wsSA,325017,32.83,1.0,1,7.0,2025.0,,,,PRIMARY,to_completion,1,1,1,lodz,,lodzkie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-48m2-bezposrednio-ID4wWdl,693200,48.85,2.0,0,4.0,2025.0,tenement,,,PRIMARY,to_completion,1,1,0,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-49m2-balkon-bez-prowizji-ID4uim9,599386,49.13,3.0,1,4.0,2026.0,,,,PRIMARY,to_completion,1,1,1,zabki,,mazowieckie
https://www.otodom.pl/pl/oferta/apartament-z-ogrodem-300m-od-morza-anchoria-ID4zhXF,1149000,84.0,4.0,0,2.0,2018.0,apartment,,urban,SECONDARY,ready_to_use,0,1,1,mechelinki,Apartament z ogrodem 300m od morza| Anchoria,pomorskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-55m2-balkon-ID4yvBh,701307,55.71,3.0,1,3.0,2027.0,block,,other,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/mieszkanie-bytom-karb-2-pok-49-57m2-ID4z0WK,189000,49.57,2.0,3,4.0,1980.0,block,concrete_plate,urban,SECONDARY,to_renovation,0,1,0,bytom,Karb,slaskie
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-27m2-bezposrednio-ID4yL4k,394778,27.95,1.0,0,4.0,2027.0,apartment,,urban,PRIMARY,to_completion,1,0,1,gdynia,ul. Zielona,pomorskie
https://www.otodom.pl/pl/oferta/gotowe-4-pokojowe-mieszkanie-77m2-balkon-ID4ulbC,1058999,77.3,4.0,0,9.0,2022.0,,,,PRIMARY,to_completion,1,1,1,wroclaw,,dolnoslaskie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-81m2-2-tarasy-bez-prowizji-ID4yzLs,881712,81.64,4.0,0,3.0,2026.0,block,silikat,urban,PRIMARY,to_completion,1,1,1,lodz,,lodzkie
https://www.otodom.pl/pl/oferta/tuz-przy-parku-slaskim-gotowe-do-wprowadzenia-ID4zhHM,753000,74.0,4.0,higher_10,18.0,1980.0,block,concrete_plate,urban,SECONDARY,,1,1,0,katowice,Osiedle Tysiąclecia,slaskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-34m2-balkon-bez-prowizji-ID4wM5A,297975,34.25,2.0,4,5.0,2027.0,block,,,PRIMARY,to_completion,1,1,1,suwalki,,podlaskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-loggia-ID4v728,535248,45.36,2.0,2,4.0,2026.0,,,,PRIMARY,to_completion,1,0,1,wroclaw,,dolnoslaskie
https://www.otodom.pl/pl/oferta/ul-felinskiego-piekne-3-pokoje-garaz-ID4zaJt,770000,52.99,3.0,3,5.0,2009.0,block,other,boiler_room,SECONDARY,,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-76m2-ogrodek-bez-prowizji-ID4ujhl,871092,76.1,4.0,0,5.0,2026.0,,,,PRIMARY,to_completion,1,1,1,wroclaw,,dolnoslaskie
https://www.otodom.pl/pl/oferta/osiedle-lososiowa-mieszkanie-4-pok-10-ID4lMDp,690650,72.7,4.0,1,8.0,2025.0,block,,,PRIMARY,to_completion,1,1,1,lodz,,lodzkie
https://www.otodom.pl/pl/oferta/osiedle-horyzont-etap-2-mieszkanie-a25-ID4rnsN,235002,25.28,1.0,3,3.0,2026.0,block,,,PRIMARY,to_completion,1,1,1,stargard,Heleny Żybutowskiej,zachodniopomorskie
https://www.otodom.pl/pl/oferta/apartamenty-parkowe-mieszkanie-1-pok-481-ID4y3ns,431175,26.99,1.0,higher_10,17.0,2027.0,apartment,,other,PRIMARY,to_completion,1,1,1,rzeszow,,podkarpackie
https://www.otodom.pl/hpr/pl/oferta/4-pokojowe-mieszkanie-76m2-ogrodek-bez-prowizji-ID4ujhl,871092,76.1,4.0,0,5.0,2026.0,,,,PRIMARY,to_completion,1,1,1,wroclaw,,dolnoslaskie
https://www.otodom.pl/pl/oferta/barwinek-wrzosowa-3-pokoje-z-duzym-balkonem-ID4zhXD,604000,54.99,3.0,1,2.0,2019.0,block,brick,gas,SECONDARY,ready_to_use,1,1,1,kielce,ul. Wrzosowa,swietokrzyskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-58m2-ogrodek-bezposrednio-ID4ul8j,875000,58.64,3.0,0,3.0,2025.0,,,,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-32m2-taras-bez-posrednikow-ID4umeH,711400,32.82,2.0,6,7.0,2025.0,,,,PRIMARY,to_completion,1,1,1,warszawa,Precyzyjna,mazowieckie
https://www.otodom.pl/pl/oferta/ville-garden-mieszkanie-1-pok-a-17-ID4txMv,349070,26.05,1.0,2,4.0,2026.0,block,,other,PRIMARY,to_completion,1,1,1,katowice,Ligota-Panewniki,slaskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-53m2-balkon-ID4ynRK,1596130,53.61,3.0,2,5.0,2025.0,,,,PRIMARY,to_completion,0,1,0,gdansk,,pomorskie
https://www.otodom.pl/pl/oferta/swpdl-prezentacja-7-8-grudzien-ID4zcZ8,606606,61.0,3.0,3,18.0,,block,concrete_plate,urban,SECONDARY,,1,1,0,gdansk,,pomorskie
https://www.otodom.pl/pl/oferta/fokus-bielany-mieszkanie-4-pok-24-ID4xSst,1232853,95.57,4.0,3,3.0,2028.0,block,,gas,PRIMARY,to_completion,1,1,1,bielany-wroclawskie,,dolnoslaskie
https://www.otodom.pl/pl/oferta/przepiekny-apartament-gajowa-z-dostepnym-garazem-ID4z0WG,520000,34.8,2.0,7,8.0,2026.0,apartment,,urban,PRIMARY,to_completion,1,1,1,bydgoszcz,Bartodzieje Małe,kujawsko-pomorskie
https://www.otodom.pl/pl/oferta/kamienica-zamkowa-mieszkanie-e-24-ID4nCdm,948473,135.69,6.0,3,3.0,2022.0,apartment,,,PRIMARY,to_completion,0,1,1,tczew,ul. Zamkowa,pomorskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-52m2-balkon-bez-prowizji-ID4xme4,622823,52.56,3.0,1,7.0,2027.0,,concrete,urban,PRIMARY,to_completion,0,1,0,wroclaw,,dolnoslaskie
https://www.otodom.pl/pl/oferta/kwadrat-ii-mieszkanie-4-pok-m9-ID4tEGx,671715,67.85,4.0,2,6.0,2026.0,block,,other,PRIMARY,to_completion,1,1,1,rzeszow,,podkarpackie
https://www.otodom.pl/pl/oferta/sloneczny-nowy-otok-mieszkanie-4-pok-13f-ID4vK2h,498970,60.85,4.0,1,1.0,2026.0,ribbon,,other,PRIMARY,to_completion,0,1,1,olawa,,dolnoslaskie
https://www.otodom.pl/pl/oferta/moderato-iii-mieszkanie-2-pok-c13-ID4o1J8,366261,40.75,2.0,1,3.0,2024.0,block,,other,PRIMARY,to_completion,1,1,1,starogard-gdanski,,pomorskie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-89m2-balkon-ID4ujAF,608061,89.07,4.0,1,1.0,2023.0,,,,PRIMARY,to_completion,0,1,1,miekinia,,dolnoslaskie
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-27m2-bezposrednio-ID4yL4k,394778,27.95,1.0,0,4.0,2027.0,apartment,,urban,PRIMARY,to_completion,1,0,1,gdynia,ul. Zielona,pomorskie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-92m2-balkon-ID4x6iW,929800,92.98,4.0,1,4.0,2027.0,block,,,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-57m2-balkon-bez-prowizji-ID4ypca,831416,57.45,3.0,4,8.0,2027.0,block,,urban,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/folwark-scheiblera-mieszkanie-2-pok-ID4yzGL,566864,39.92,2.0,0,5.0,2027.0,apartment,silikat,urban,PRIMARY,to_completion,1,1,1,lodz,,lodzkie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-60m2-2-balkony-ID4umpv,944580,60.55,3.0,1,6.0,2026.0,,,,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-ogrodek-ID4uopD,485000,26.34,1.0,0,3.0,2027.0,,,,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-53m2-balkon-bezposrednio-ID4vGhj,1028304,53.28,3.0,3,3.0,2027.0,,,,PRIMARY,to_completion,1,1,1,gdynia,ul. Poznańska,pomorskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-61m2-ogrodek-ID4upNn,717675,61.02,3.0,0,4.0,2026.0,,,,PRIMARY,to_completion,1,1,1,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-59m2-ogrodek-ID4ulm8,915000,59.95,3.0,0,9.0,2026.0,,,,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-76m2-bez-prowizji-ID4yZNG,540000,76.38,4.0,1,1.0,2026.0,ribbon,,other,PRIMARY,to_completion,0,1,1,tarnow,,malopolskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-36m2-balkon-ID4vHD9,501704,36.89,2.0,0,4.0,2025.0,apartment,,urban,PRIMARY,to_completion,1,1,1,gdynia,ul. Chabrowa,pomorskie
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-bez-prowizji-ID4ugIV,332220,26.19,1.0,3,5.0,2026.0,,,,PRIMARY,to_completion,1,0,1,gdansk,,pomorskie
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-50m2-balkon-bezposrednio-ID4u9vg,935730,50.58,1.0,0,6.0,2025.0,,,,PRIMARY,to_completion,1,1,1,warszawa,Praga-Północ,mazowieckie
https://www.otodom.pl/hpr/pl/oferta/swpdl-prezentacja-7-8-grudzien-ID4zcZ8,606606,61.0,3.0,3,18.0,,block,concrete_plate,urban,SECONDARY,,1,1,0,gdansk,,pomorskie
https://www.otodom.pl/pl/oferta/osiedle-sosnowa-mieszkanie-4-pok-c2-8-ID4mrnc,526028,67.01,4.0,2,2.0,2025.0,block,,,PRIMARY,to_completion,0,1,1,rybnik,ul. Sosnowa,slaskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-58m2-ogrodek-bezposrednio-ID4ul8j,875000,58.64,3.0,0,3.0,2025.0,,,,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/wilkonskich-3-mieszkanie-2-pok-a-m-04-ID4v1xP,523398,37.6,2.0,0,4.0,2026.0,block,,,PRIMARY,to_completion,1,1,1,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-95m2-2-balkony-ID4vO7b,1866930,95.74,4.0,1,3.0,2025.0,apartment,cellular_concrete,gas,PRIMARY,to_completion,1,1,1,warszawa,Wilanów,mazowieckie
https://www.otodom.pl/pl/oferta/82-m2-mozliwy-podzial-na-2-mieszkania-gotowe-projektant-komorka-garaz-ID4tej5,649990,87.53,4.0,0,8.0,2024.0,block,reinforced_concrete,urban,PRIMARY,to_completion,1,1,1,rzeszow,,podkarpackie
https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-szczytno-ul-lipowa-3-ID4ueVv,279000,43.54,3.0,0,4.0,,block,,gas,SECONDARY,ready_to_use,0,0,0,szczytno,ul. Lipowa,warminsko-mazurskie
https://www.otodom.pl/pl/oferta/funkcjonalne-trzypokojowe-mieszkanie-na-natolinie-ID4yuyV,968000,63.54,3.0,2,3.0,1985.0,block,concrete_plate,urban,SECONDARY,ready_to_use,0,1,1,warszawa,Ursynów,mazowieckie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-34m2-ogrodek-bezposrednio-ID4xhC1,435625,34.85,2.0,0,5.0,2026.0,block,,other,PRIMARY,to_completion,1,1,1,zielona-gora,,lubuskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-33m2-balkon-bez-prowizji-ID4vaiY,393294,33.33,2.0,1,4.0,2027.0,,,,PRIMARY,to_completion,1,1,1,czarnochowice,ul. Długa,malopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-67m2-balkon-bezposrednio-ID4uiNa,770629,67.97,3.0,1,4.0,2025.0,,,,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-31m2-balkon-ID4uvIb,402000,31.02,2.0,3,3.0,2026.0,,,,PRIMARY,to_completion,1,1,1,gdansk,,pomorskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-57m2-balkon-ID4vakI,587622,57.61,3.0,3,4.0,2027.0,,,,PRIMARY,to_completion,1,1,1,czarnochowice,ul. Długa,malopolskie
https://www.otodom.pl/hpr/pl/oferta/wilkonskich-3-mieszkanie-2-pok-a-m-04-ID4v1xP,523398,37.6,2.0,0,4.0,2026.0,block,,,PRIMARY,to_completion,1,1,1,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-34m2-balkon-ID4xMkF,430625,34.45,1.0,3,4.0,2025.0,,,,PRIMARY,to_completion,1,1,1,wroclaw,,dolnoslaskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-35m2-balkon-bezposrednio-ID4uC7Q,529092,35.5,2.0,6,8.0,2027.0,,,,PRIMARY,to_completion,1,1,1,warszawa,Białołęka,mazowieckie
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-33m2-balkon-ID4ungo,493728,33.36,1.0,9,16.0,2026.0,,,,PRIMARY,to_completion,1,1,1,katowice,Bogucice,slaskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-41m2-balkon-ID4uosI,978000,41.72,2.0,6,7.0,2026.0,,,,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-37m2-balkon-bez-prowizji-ID4vLUj,660912,37.7,2.0,2,7.0,2027.0,,,,PRIMARY,to_completion,1,1,1,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-64m2-loggia-bez-prowizji-ID4ulTU,966861,64.89,3.0,7,10.0,2025.0,,,,PRIMARY,to_completion,1,0,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-68m2-loggia-bezposrednio-ID4uosV,1452000,68.12,3.0,5,7.0,2026.0,,,,PRIMARY,to_completion,1,0,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-68m2-balkon-ID4uiRl,771949,68.09,3.0,3,4.0,2025.0,,,,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-48m2-loggia-bez-prowizji-ID4uC8a,730944,48.0,3.0,8,8.0,2027.0,,,,PRIMARY,to_completion,1,0,1,warszawa,Białołęka,mazowieckie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-33m2-balkon-bez-prowizji-ID4vajD,394120,33.4,2.0,1,4.0,2027.0,,,,PRIMARY,to_completion,1,1,1,czarnochowice,ul. Długa,malopolskie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-73m2-balkon-bez-prowizji-ID4xMkJ,751430,73.86,4.0,1,4.0,2025.0,,,,PRIMARY,to_completion,1,1,1,wroclaw,,dolnoslaskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-41m2-balkon-ID4vLUQ,674531,41.45,2.0,3,7.0,2027.0,,,,PRIMARY,to_completion,1,1,1,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-52m2-balkon-bez-prowizji-ID4xMkl,602670,52.97,3.0,4,4.0,2025.0,,,,PRIMARY,to_completion,1,1,1,wroclaw,,dolnoslaskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-49m2-ogrodek-bezposrednio-ID4xMlb,569560,49.96,2.0,0,4.0,2025.0,,,,PRIMARY,to_completion,1,1,1,wroclaw,,dolnoslaskie
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-33m2-loggia-bez-prowizji-ID4ungw,492988,33.31,1.0,9,16.0,2026.0,,,,PRIMARY,to_completion,1,0,1,katowice,Bogucice,slaskie
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-13m2-bezposrednio-ID4vmI6,210400,13.51,1.0,0,4.0,2025.0,,,,PRIMARY,to_completion,0,0,0,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/mieszkanie-przy-parku-lazienkowskim-idealne-dla-singla-lub-pary-ID4xfkM,620900,34.21,1.0,1,4.0,1959.0,tenement,brick,urban,SECONDARY,to_renovation,0,1,0,warszawa,Mokotów,mazowieckie
https://www.otodom.pl/pl/oferta/2-pokojowe-dwustronne-z-balkonem-piekne-z-2009-r-ID4zfxo,669000,48.0,2.0,2,8.0,2009.0,block,,urban,SECONDARY,ready_to_use,1,1,0,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-54m2-taras-bez-posrednikow-ID4vLUy,838250,54.09,1.0,4,7.0,2027.0,,,,PRIMARY,to_completion,1,1,1,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/osiedla-dolna-park-mieszkanie-3-pok-12-b-i-6-ID4tx0C,492000,59.28,3.0,0,,2025.0,block,,other,PRIMARY,to_completion,1,1,1,radomsko,ul. Dolna,lodzkie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-70m2-balkon-bezposrednio-ID4unfE,921978,70.38,3.0,3,16.0,2026.0,,,,PRIMARY,to_completion,1,1,1,katowice,Bogucice,slaskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-64m2-2-balkony-ID4unhO,859744,64.16,3.0,1,16.0,2026.0,,,,PRIMARY,to_completion,1,1,1,katowice,Bogucice,slaskie
https://www.otodom.pl/pl/oferta/wilkonskich-3-mieszkanie-2-pok-a-m-04-ID4v1xP,523398,37.6,2.0,0,4.0,2026.0,block,,,PRIMARY,to_completion,1,1,1,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-63m2-loggia-bezposrednio-ID4ulTX,947044,63.56,3.0,9,10.0,2025.0,,,,PRIMARY,to_completion,1,0,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/os-fit-mieszkanie-40-25m2-2-miejsca-postojowe-ID4yTZn,598000,40.25,2.0,6,7.0,2024.0,apartment,,urban,PRIMARY,ready_to_use,1,1,1,tychy,al. Bielska,slaskie
https://www.otodom.pl/pl/oferta/nowe-wykonczone-mieszkanie-ID4ygWt,710000,66.0,3.0,2,5.0,2024.0,block,breezeblock,urban,PRIMARY,ready_to_use,1,1,1,lomza,,podlaskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-62m2-taras-bez-posrednikow-ID4yZFv,687600,62.41,3.0,1,5.0,2026.0,block,,,PRIMARY,to_completion,1,1,1,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-89m2-2-loggie-bez-prowizji-ID4z7zq,1515000,89.24,4.0,9,10.0,2027.0,block,,,PRIMARY,to_completion,1,0,1,gdansk,,pomorskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-55m2-balkon-bezposrednio-ID4za82,750856,55.21,3.0,2,5.0,2026.0,block,,,PRIMARY,to_completion,1,1,1,wroclaw,,dolnoslaskie
https://www.otodom.pl/pl/oferta/bezposrednio-dwupoziomowe-raclawicka-ID4z9V0,1449000,86.0,4.0,3,4.0,2000.0,block,brick,urban,SECONDARY,ready_to_use,0,1,1,warszawa,Ochota,mazowieckie
https://www.otodom.pl/pl/oferta/nowe-wykonczone-nowoczesne-jasne-balkon-bez-pcc-bezposrednio-ID4yqFW,679000,39.0,2.0,4,4.0,2025.0,block,,urban,SECONDARY,ready_to_use,1,1,1,wroclaw,,dolnoslaskie
https://www.otodom.pl/pl/oferta/nowe-mieszkanie-gotowe-do-wprowadzenia-49m2-ID4zeoa,540320,49.12,2.0,1,1.0,1999.0,apartment,brick,boiler_room,SECONDARY,ready_to_use,0,1,0,poznan,,wielkopolskie
